Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781647299,84,,Aggregated,230.800000,0.000000,4,6,7,7,10,12,15,18,28,45,45,6006,0,4,5.335547057262975,0.9137640008702874,45.39902300166432,21.925907425907425
1781647300,86,,Aggregated,238.300000,0.000000,4,6,7,7,10,12,15,18,28,45,45,6283,0,4,5.297293862313833,0.9137640008702874,45.39902300166432,21.8877924558332
1781647301,88,,Aggregated,244.300000,0.000000,4,6,7,7,10,12,15,18,28,45,45,6570,0,4,5.277891778226327,0.8769980013312306,45.39902300166432,22.02191780821918
1781647302,90,,Aggregated,249.200000,0.000000,4,6,6,7,10,12,15,18,28,45,45,6866,0,4,5.240545729383718,0.8769980013312306,45.39902300166432,21.925575298572678
1781647303,92,,Aggregated,255.900000,0.000000,4,6,6,7,9,12,15,18,27,45,45,7173,0,4,5.21060652641458,0.8351849974133074,45.39902300166432,21.830893628886102
1781647304,94,,Aggregated,260.300000,0.000000,4,5,6,7,9,11,15,18,27,45,45,7483,0,4,5.163966773613067,0.8351849974133074,45.39902300166432,21.69357209675264
1781647305,96,,Aggregated,268.500000,0.000000,4,6,6,7,9,12,15,18,39,51,51,7804,0,4,5.214648043563658,0.8351849974133074,51.08762300005765,21.74423372629421
1781647306,98,,Aggregated,274.900000,0.000000,4,5,6,7,9,11,15,18,39,51,51,8127,0,4,5.183865162420171,0.8351849974133074,51.08762300005765,21.756244616709733
1781647307,100,,Aggregated,282.700000,0.000000,4,5,6,7,9,11,15,18,39,51,51,8461,0,4,5.155309798487935,0.8351849974133074,51.08762300005765,21.77945869282591
1781647308,102,,Aggregated,288.700000,0.000000,4,5,6,7,9,11,14,18,39,51,51,8791,0,4,5.1431068062806835,0.8013510014279746,51.08762300005765,21.7060630189967
1781647309,104,,Aggregated,296.700000,0.000000,4,5,6,7,9,11,14,18,35,51,51,9134,0,4,5.106828856472628,0.8013510014279746,51.08762300005765,21.656448434420845
1781647310,106,,Aggregated,303.700000,0.000000,4,5,6,7,9,11,14,17,35,51,51,9486,0,4,5.071641985769478,0.8013510014279746,51.08762300005765,21.61258697027198
1781647311,108,,Aggregated,309.500000,0.000000,4,5,6,7,9,11,14,18,39,51,51,9842,0,4,5.052958429688218,0.8013510014279746,51.08762300005765,21.46169477748425
1781647312,110,,Aggregated,317.700000,0.000000,4,5,6,7,9,11,14,17,35,47,51,10205,0,4,5.048690249483033,0.8013510014279746,51.08762300005765,21.59137677609015
1781647313,112,,Aggregated,324.600000,0.000000,4,5,6,7,9,11,14,17,35,47,51,10566,0,4,5.037014960436553,0.8013510014279746,51.08762300005765,21.629850463751655
1781647314,114,,Aggregated,333.600000,0.000000,4,5,6,7,9,11,14,17,35,47,51,10963,0,4,5.002784641883356,0.8013510014279746,51.08762300005765,21.5370792666241
1781647315,116,,Aggregated,338.300000,0.000000,4,5,6,7,9,11,14,17,34,47,51,11349,0,4,4.988903454661825,0.7333610010391567,51.08762300005765,21.504714071724383
1781647316,118,,Aggregated,345.900000,0.000000,4,5,6,7,9,11,14,17,34,47,51,11744,0,4,4.9576002936844805,0.7333610010391567,51.08762300005765,21.455126021798364
1781647317,120,,Aggregated,352.100000,0.000000,4,5,6,7,9,11,14,17,33,47,51,12119,0,4,4.928362906102695,0.7333610010391567,51.08762300005765,21.36760458783728
1781647318,122,,Aggregated,360.000000,0.000000,4,5,6,7,9,11,14,17,33,47,51,12521,0,4,4.893244957915705,0.7333610010391567,51.08762300005765,21.378244549157415
1781647319,124,,Aggregated,365.100000,0.000000,4,5,6,7,9,11,14,17,33,47,51,12936,0,4,4.878336196279819,0.7333610010391567,51.08762300005765,21.40352504638219
1781647320,126,,Aggregated,371.200000,0.000000,4,5,6,7,9,11,14,17,33,47,51,13346,0,4,4.858906517387516,0.7333610010391567,51.08762300005765,21.450397122733403
1781647321,128,,Aggregated,379.800000,0.000000,4,5,6,7,9,11,14,16,33,47,51,13775,0,4,4.838591030713389,0.7333610010391567,51.08762300005765,21.431941923774954
1781647322,130,,Aggregated,384.300000,0.000000,4,5,6,7,9,11,14,17,34,47,51,14202,0,4,4.833377075630742,0.7333610010391567,51.08762300005765,21.325447120123926
1781647323,132,,Aggregated,392.300000,0.000000,4,5,6,7,9,11,14,17,34,47,51,14625,0,4,4.82440177019577,0.7333610010391567,51.08762300005765,21.268581196581195
1781647324,134,,Aggregated,397.400000,0.000000,4,5,6,7,9,11,14,17,33,47,51,15073,0,4,4.808405373857143,0.7333610010391567,51.08762300005765,21.364094738937172
1781647325,136,,Aggregated,404.400000,0.000000,4,5,6,7,9,11,14,17,33,47,51,15556,0,4,4.769661478477866,0.7333610010391567,51.08762300005765,21.354847004371305
1781647326,138,,Aggregated,408.700000,0.000000,4,5,6,7,9,11,14,17,33,47,51,15998,0,4,4.744217605650432,0.7333610010391567,51.08762300005765,21.207838479809975
1781647327,140,,Aggregated,417.900000,0.000000,4,5,6,7,9,11,14,17,44,71,92,16456,0,4,4.7706160141105425,0.7333610010391567,92.32516500196652,21.24744773942635
1781647328,142,,Aggregated,424.100000,0.000000,4,5,6,7,9,11,14,17,44,71,92,16913,0,4,4.739931203819697,0.7333610010391567,92.32516500196652,21.20877431561521
1781647329,144,,Aggregated,430.900000,0.000000,4,5,6,6,9,11,14,17,43,71,92,17412,0,4,4.719044197233209,0.7333610010391567,92.32516500196652,21.108373535492763
1781647330,146,,Aggregated,437.800000,0.000000,4,5,6,6,9,11,14,17,44,71,92,17902,0,4,4.709992293272712,0.7333610010391567,92.32516500196652,21.08501843369456
1781647331,148,,Aggregated,444.800000,0.000000,4,5,6,6,9,11,14,17,43,71,92,18403,0,4,4.700417368973309,0.7226289999380242,92.32516500196652,21.08878987121665
1781647332,150,,Aggregated,454.300000,0.000000,4,5,6,6,9,11,14,17,43,71,92,18897,0,4,4.6694830123935205,0.7226289999380242,92.32516500196652,21.070116949780388
1781647333,152,,Aggregated,459.300000,0.000000,4,5,6,6,8,11,14,17,43,71,92,19404,0,4,4.655754745836935,0.7226289999380242,92.32516500196652,21.10410224695939
1781647334,154,,Aggregated,466.500000,0.000000,4,5,6,6,8,11,14,17,43,71,92,19926,0,4,4.63064493808401,0.7226289999380242,92.32516500196652,21.124008832680918
1781647335,156,,Aggregated,474.600000,0.000000,4,5,6,6,8,11,14,17,42,60,92,20450,0,4,4.62820217849685,0.7226289999380242,92.32516500196652,21.088655256723715
